MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,MolWt_log,MolWt_squared,MolWt_cubed,MolLogP_squared,MolLogP_abs,MolLogP_signed_sqrt,Flexibility_Index,Rigidity_Score,Aromatic_Index,Aromatic_Score,Lipinski_MW,Lipinski_LogP,Lipinski_Score,Sol_Heuristic_1,Sol_Heuristic_2,MW_LogP_Interaction,MW_Aromatic_Interaction,LogP_Rotatable_Interaction,Complexity_Score,Polarity_Estimate,MW_Bin_L,MW_Bin_M,MW_Bin_H,MW_Bin_VH,LogP_Bin_L,LogP_Bin_M,LogP_Bin_H,LogP_Bin_VH,Rotatable_Bin_L,Rotatable_Bin_M,Rotatable_Bin_H,Rotatable_Bin_VH,Z_Score_MolWt,Z_Score_LogP,MW_per_RotatableBond,LogP_per_MW
1.4413,155.966,0.0,0.0,-1.6,5.056029221386141,24325.393156000002,3793934.2689686967,2.07734569,1.4413,1.2005415444706609,0.0,1.0,0.0,0.0,1,1,2,-0.3865740000000001,0.3,0.22479379580000003,0.0,0.0,0.0,0.648802958541491,False,False,False,False,False,True,False,False,False,False,False,False,-0.47422956457184473,-0.5401027096191728,155.966,0.9235195366063076
4.494100000000002,413.0,4.0,0.375,-6.62,6.025865973825314,170569.0,70444997.0,20.19693481000002,4.494100000000002,2.1199292441022655,0.7797270955165693,0.2,37.5,1.6852875000000007,1,1,2,-1.1320560000000004,0.10749999999999998,1.8560633000000009,154.875,17.97640000000001,1.652,0.21767049041161482,False,True,False,False,False,False,True,False,False,False,False,False,2.030474671792798,1.0959076755031412,82.6,1.0878963931251517
1.0512,141.939,0.0,0.0,-1.0,4.962417965825008,20146.679720999997,2859599.5729190186,1.1050214399999998,1.0512,1.0252804494381036,0.0,1.0,0.0,0.0,1,1,2,-0.310131,0.3,0.14920627679999998,0.0,0.0,0.0,0.8686587908269632,False,False,False,False,False,True,False,False,False,False,False,False,-0.6109176537876173,-0.7491591991488552,141.939,0.7400784291638213
2.4730799999999995,370.915,0.0,0.5454545454545454,-3.61,5.918665333540617,137577.937225,51029720.585810885,6.116124686399997,2.4730799999999995,1.572602937807252,0.0,1.0,54.54545454545454,1.3489527272727269,1,1,2,-0.7666078,0.13636363636363638,0.9173024681999999,202.31727272727272,0.0,0.0,0.388639296096507,False,True,False,False,False,True,False,False,False,False,False,False,1.6203714255786557,0.012833216468844475,370.915,0.6665714324218696
2.1915,243.742,5.0,0.375,-3.785,5.500204594461699,59410.162564,14480751.843674487,4.80267225,2.1915,1.4803715749770394,1.454579306572953,0.16666666666666666,37.5,0.8218125000000001,1,1,2,-0.5943820000000001,0.0875,0.534160593,91.40325,10.9575,1.21871,0.43639537420903335,True,False,False,False,False,True,False,False,True,False,False,False,0.3811161058497449,-0.13806687664001954,40.623666666666665,0.8987377072038452
3.1887000000000016,313.747,7.0,0.2777777777777778,-3.658,5.751769141504926,98437.180009,30884369.916283727,10.16780769000001,3.1887000000000016,1.7856931427319762,1.6918551675299154,0.125,27.77777777777778,0.8857500000000005,1,1,2,-0.8239390000000003,0.07666666666666666,1.0004450589000007,87.15194444444445,22.320900000000012,2.196229,0.3040715176209443,True,False,False,False,False,True,False,False,True,False,False,False,1.0632897485067743,0.39633745906620854,39.218375,1.0160046137130518
1.2055,116.15999999999998,2.0,0.0,-1.21,4.763540521959532,13493.145599999996,1567363.7928959993,1.45323025,1.2055,1.0979526401443735,0.9252405625462621,0.3333333333333333,0.0,0.0,1,1,2,-0.30904,0.26,0.14003087999999997,0.0,2.411,0.23231999999999997,0.7659900421294522,False,False,False,False,False,True,False,False,False,False,False,False,-0.8621247723370861,-0.6664690778096345,38.71999999999999,1.036900051608464
0.8154,102.13299999999998,3.0,0.0,-1.01,4.636019417403578,10431.149688999996,1065364.6111866364,0.66487716,0.8154,0.9029950165975447,1.4841713129474159,0.25,0.0,0.0,1,1,2,-0.232597,0.24,0.08327924819999999,0.0,2.4462,0.3063989999999999,1.0924186148131965,False,False,False,False,False,True,False,False,False,False,False,False,-0.9988128615528585,-0.8755255673393169,25.533249999999995,0.7975898193342661
2.8851000000000013,134.22199999999998,2.0,0.6,-4.12,4.906917872264583,18015.545283999996,2418082.519109047,8.323802010000009,2.8851000000000013,1.6985582121316893,0.8538907532170336,0.3333333333333333,60.0,1.7310600000000007,1,1,2,-0.5958380000000002,0.07999999999999999,0.3872438922000001,80.53319999999998,5.770200000000003,0.26844399999999996,0.33499715252420337,False,False,False,False,False,True,False,False,False,False,False,False,-0.686117053835961,0.23363674073446894,44.74066666666666,2.147898333854471
0.3772000000000002,185.227,2.0,0.0,-2.15,5.226966359701273,34309.041529,6354960.835292083,0.14227984000000016,0.3772000000000002,0.6141661013113636,0.7011958895896953,0.3333333333333333,0.0,0.0,1,1,2,-0.24557900000000005,0.26,0.06986762440000004,0.0,0.7544000000000004,0.370454,2.09555741827326,True,False,False,False,False,True,False,False,False,False,False,False,-0.1890916036006665,-1.1103590810842714,61.742333333333335,0.20353213509094747
1.41762,231.255,4.0,0.6470588235294118,-2.461,5.4478359059875086,53478.875025,12367257.243906375,2.0096464644000003,1.41762,1.1906384841756124,1.2075289429593516,0.2,64.70588235294117,0.9172835294117648,1,1,2,-0.4580742,0.02588235294117644,0.3278317131,149.63558823529414,5.67048,0.92502,0.6589264769836981,True,False,False,False,False,True,False,False,False,False,False,False,0.25943476486183953,-0.552792936925153,46.251,0.6127466447667006
3.8896000000000033,345.4010000000002,8.0,0.2727272727272727,-4.194,5.8475970635201415,119301.85080100012,41206978.56851627,15.128988160000025,3.8896000000000033,1.9722068856993689,1.7961342700173544,0.1111111111111111,27.27272727272727,1.0608000000000009,1,1,2,-0.9677370000000007,0.05818181818181814,1.3434717296000018,94.20027272727278,31.116800000000026,2.7632080000000014,0.250651694405454,False,True,False,False,False,False,True,False,True,False,False,False,1.3717466370813864,0.7719531819868819,38.37788888888891,1.125785453587689
-0.3593,151.129,0.0,0.8181818181818182,-3.401,5.024728845127988,22839.974640999997,3451782.5275196885,0.12909649,0.3593,-0.5994163828258283,0.0,1.0,81.81818181818183,-0.2939727272727273,1,1,2,-0.09364099999999997,0.05454545454545453,-0.0543006497,123.651,-0.0,0.0,2.177226213803614,False,False,False,False,False,True,False,False,False,False,False,False,-0.5213643965057361,-1.5050530173534615,151.129,-0.23758670625343029
-0.3149000000000001,137.14200000000002,1.0,0.6,0.009,4.928282141621751,18807.928164000008,2579356.884267289,0.09916201000000008,0.3149000000000001,-0.5611595138639281,0.4216882711624258,0.5,60.0,-0.18894000000000008,1,1,2,-0.086758,0.09999999999999999,-0.04318601580000002,82.28520000000002,-0.3149000000000001,0.13714200000000001,2.4102193299590255,False,False,False,False,False,True,False,False,False,False,False,False,-0.6576627000532519,-1.4812588411547487,68.57100000000001,-0.2294487110359803
1.5956,130.18699999999998,3.0,0.0,-1.92,4.876623786234855,16948.654968999996,2206494.5444492023,2.5459393599999998,1.5956,1.2631706139710501,1.3032881961188076,0.25,0.0,0.0,1,1,2,-0.38548299999999996,0.24,0.20772637719999998,0.0,4.7867999999999995,0.39056099999999994,0.5897617362585515,False,False,False,False,False,True,False,False,False,False,False,False,-0.7254366831213136,-0.4574125882799522,32.546749999999996,1.2246808967893958
1.2055,116.15999999999998,4.0,0.0,-1.52,4.763540521959532,13493.145599999996,1567363.7928959993,1.45323025,1.2055,1.0979526401443735,1.8504811250925242,0.2,0.0,0.0,1,1,2,-0.30904,0.21999999999999997,0.14003087999999997,0.0,4.822,0.46463999999999994,0.7659900421294522,False,False,False,False,False,True,False,False,False,False,False,False,-0.8621247723370861,-0.6664690778096345,23.231999999999996,1.036900051608464
2.3218000000000005,138.20999999999998,0.0,0.0,-1.06,4.935983584400476,19102.004099999995,2640087.986660999,5.3907552400000025,2.3218000000000005,1.5237453855549492,0.0,1.0,0.0,0.0,1,1,2,-0.5096980000000001,0.3,0.320895978,0.0,0.0,0.0,0.4129160128829795,False,False,False,False,False,True,False,False,False,False,False,False,-0.6472554227108095,-0.0682384721649677,138.20999999999998,1.6786927915552028
2.528200000000001,193.246,2.0,0.4285714285714285,-2.863,5.269125397015146,37344.016516,7216581.815650937,6.391795240000005,2.528200000000001,1.5900314462299168,0.6820212381413557,0.3333333333333333,42.85714285714285,1.0835142857142859,1,1,2,-0.5977580000000002,0.13142857142857145,0.4885645372000002,82.81971428571427,5.056400000000002,0.386492,0.3804885472947263,True,False,False,False,False,True,False,False,False,False,False,False,-0.11094932175698792,0.04237229286688698,64.41533333333334,1.3076039845665288
4.252800000000004,309.36600000000004,8.0,0.2727272727272727,-6.49,5.737752246227075,95707.32195600003,29608591.36423991,18.086307840000035,4.252800000000004,2.0622318007440397,1.9542414367583043,0.1111111111111111,27.27272727272727,1.1598545454545466,1,1,2,-0.9898140000000007,0.05818181818181814,1.3156717248000014,84.37254545454546,34.02240000000003,2.4749280000000002,0.22973718066531867,True,False,False,False,False,False,True,False,True,False,False,False,1.0205984731910052,0.9665938305313085,34.374,1.3742382038737708
0.9579,102.133,1.0,0.0,-0.55,4.636019417403578,10431.149689,1065364.6111866368,0.91757241,0.9579,0.9787236586493656,0.494723770982472,0.5,0.0,0.0,1,1,2,-0.255397,0.27999999999999997,0.0978332007,0.0,0.9579,0.102133,0.9452689290103033,False,False,False,False,False,True,False,False,False,False,False,False,-0.9988128615528584,-0.7991591234583126,51.0665,0.9369772969589079
0.5678,88.106,2.0,0.0,-0.63,4.489826672276863,7762.667235999999,683937.5594950159,0.32239683999999996,0.5678,0.7535250493513802,1.0632303063166513,0.3333333333333333,0.0,0.0,1,1,2,-0.178954,0.26,0.050026586799999995,0.0,1.1356,0.17621199999999998,1.497454327643007,False,False,False,False,False,True,False,False,False,False,False,False,-1.135500950768631,-1.008215612987995,29.368666666666666,0.6437203818334354
2.8100000000000014,120.19499999999996,1.0,0.6666666666666666,-3.27,4.797400818658827,14446.838024999992,1736437.6964148735,7.896100000000008,2.8100000000000014,1.6763054614240214,0.45414291877653906,0.5,66.66666666666666,1.8733333333333342,1,1,2,-0.5697950000000002,0.08,0.3377479500000001,80.12999999999997,2.8100000000000014,0.12019499999999997,0.34364261168384863,False,False,False,False,False,True,False,False,False,False,False,False,-0.8228051430517336,0.1933902850470064,60.09749999999998,2.335924186375163
2.903500000000001,206.289,2.0,0.4,-3.536,5.334113954840394,42555.15152099999,8778659.652115567,8.430312250000005,2.903500000000001,1.7039659621013563,0.652978069731528,0.3333333333333333,40.0,1.1614000000000004,1,1,2,-0.6708490000000003,0.13999999999999999,0.5989601115000002,82.5156,5.807000000000002,0.412578,0.33294489761944385,True,False,False,False,False,True,False,False,False,False,False,False,0.016150040019679703,0.2434973903303318,68.76299999999999,1.4068094714350092
2.2348,129.16199999999998,0.0,1.0,-1.45,4.86877982849648,16682.822243999995,2154786.6866795267,4.99433104,2.2348,1.4949247472699085,0.0,1.0,100.0,2.2348,1,1,2,-0.48673,0.0,0.28865123759999994,129.16199999999998,0.0,0.0,0.42830221003940383,False,False,False,False,False,True,False,False,False,False,False,False,-0.735424940870381,-0.11486219579758113,129.16199999999998,1.7288917083133484
2.6670000000000007,279.34,2.0,0.3,-2.93,5.636003152234911,78030.83559999999,21797133.616503995,7.112889000000004,2.6670000000000007,1.6330952207388278,0.5272315073548796,0.3333333333333333,30.0,0.8001000000000001,1,1,2,-0.7060600000000001,0.16999999999999998,0.7449997800000001,83.80199999999999,5.334000000000001,0.55868,0.3614022406938922,True,False,False,False,False,True,False,False,False,False,False,False,0.7280058613144248,0.11675588873133166,93.11333333333333,0.954408817635271
2.966800000000001,322.36400000000003,5.0,0.5,-3.27,5.778778623692607,103918.54849600002,33499598.967364553,8.801902240000006,2.966800000000001,1.7224401295836094,1.1838130143667547,0.16666666666666666,50.0,1.4834000000000005,1,1,2,-0.7970520000000003,0.04999999999999999,0.9563895152000005,161.18200000000002,14.834000000000005,1.6118200000000003,0.32607277944437185,False,True,False,False,False,True,False,False,True,False,False,False,1.1472593260908845,0.2774201685595778,53.72733333333334,0.9200406867123153
4.6182,490.6390000000001,0.0,0.0,-5.259,6.197744707336088,240726.6283210001,118109872.19278722,21.327771239999997,4.6182,2.1489997673336307,0.0,1.0,0.0,0.0,1,1,2,-1.229551,0.3,2.2658690298000006,0.0,0.0,0.0,0.21194523335170196,False,False,True,False,False,False,True,False,False,False,False,False,2.78703890923654,1.162413469788281,490.6390000000001,0.9410705079482166
2.8648200000000017,260.24499999999995,2.0,0.6842105263157895,-3.0210000000000004,5.565458664339891,67727.46002499998,17625732.834206115,8.20719363240001,2.8648200000000017,1.6925779154886789,0.5551777262696221,0.3333333333333333,68.42105263157895,1.960140000000001,1,1,2,-0.7186162000000003,0.05473684210526314,0.7455550809000003,178.0623684210526,5.729640000000003,0.5204899999999999,0.33728860436721264,True,False,False,False,False,True,False,False,False,False,False,False,0.541931927930581,0.22276858998424623,86.74833333333332,1.1003937083485384
-5.397199999999993,342.297,4.0,0.0,-0.244,5.838595961712968,117167.23620900002,40105993.452632084,29.12976783999992,5.397199999999993,-2.3231874655309226,0.9043696882411592,0.2,0.0,-0.0,1,1,2,0.5212549999999989,0.21999999999999997,-1.8474453683999976,0.0,-21.58879999999997,1.369188,0.1819107909481193,False,True,False,False,False,False,False,False,False,False,False,False,1.3414992692246972,-4.204888158603359,68.4594,-1.5762988577586814
-2.5823000000000005,150.13,0.0,0.0,0.39,5.018140393582029,22539.0169,3383782.6071969997,6.668273290000003,2.5823000000000005,-1.6069536396548596,0.0,1.0,0.0,-0.0,1,1,2,0.26303800000000016,0.3,-0.3876806990000001,0.0,-0.0,0.0,0.3728143757223278,False,False,False,False,True,False,False,False,False,False,False,False,-0.5310992935704367,-2.6963695418971274,150.13,-1.7188976902083477
1.5305,234.29899999999995,1.0,0.3529411764705882,-4.593999999999999,5.460857045830533,54896.021400999976,12862082.91823289,2.34243025,1.5305,1.2371337841963577,0.2991334105097533,0.5,35.29411764705882,0.5401764705882353,1,1,2,-0.4791789999999999,0.17411764705882354,0.35859461949999993,82.69376470588233,1.5305,0.23429899999999995,0.613308800981294,True,False,False,False,False,True,False,False,False,False,False,False,0.2890974542161423,-0.4922999952740109,117.14949999999997,0.6529464716146401
2.6698000000000013,154.253,4.0,0.0,-1.99,5.045056044298386,23793.988008999997,3670294.032352276,7.127832040000007,2.6698000000000013,1.6339522636845916,1.5732361073418994,0.2,0.0,0.0,1,1,2,-0.5814210000000002,0.21999999999999997,0.4118246594000001,0.0,10.679200000000005,0.6170119999999999,0.36103689797097244,False,False,False,False,False,True,False,False,False,False,False,False,-0.4909221358149203,0.11825642236548503,30.850599999999996,1.7296715969239351
3.644400000000001,290.832,0.0,0.0,-4.64,5.676178294229541,84583.252224,24599516.410810366,13.281651360000007,3.644400000000001,1.9090311678964282,0.0,1.0,0.0,0.0,1,1,2,-0.8739360000000002,0.3,1.0599081408000002,0.0,0.0,0.0,0.26706548445678874,True,False,False,False,False,False,True,False,False,False,False,False,0.8399912838044554,0.6405493080246195,290.832,1.2526638527215987
3.0185000000000013,249.097,2.0,0.4,-3.592,5.521848842609711,62049.315409,15456298.320435675,9.111342250000007,3.0185000000000013,1.7373830895919302,0.5729066706388196,0.3333333333333333,40.0,1.2074000000000007,1,1,2,-0.7320570000000002,0.13999999999999999,0.7518992945000004,99.6388,6.037000000000003,0.498194,0.32066698733365384,True,False,False,False,False,True,False,False,False,False,False,False,0.43329866218755514,0.30512645030447566,83.03233333333334,1.2112906656179656
3.101300000000001,321.163,1.0,0.5714285714285714,-3.604,5.775057628642876,103145.672569,33126573.63927775,9.618061690000006,3.101300000000001,1.7610508226624242,0.2374377616267336,0.5,57.14285714285714,1.7721714285714292,1,1,2,-0.8173710000000003,0.10857142857142858,0.9960228119000004,183.52171428571427,3.101300000000001,0.32116300000000003,0.3123730984287632,True,False,False,False,False,True,False,False,False,False,False,False,1.1355560114014893,0.349499373485859,160.5815,0.9653461494165221
4.195500000000004,404.54700000000025,6.0,0.0,-6.005,6.005236773127386,163658.27520900022,66207464.26097545,17.60222025000003,4.195500000000004,2.0482919713751757,1.1891855466388654,0.14285714285714285,0.0,0.0,1,1,2,-1.075827000000001,0.18,1.6972769385000024,0.0,25.173000000000023,2.4272820000000017,0.23280176929344645,False,True,False,False,False,False,True,False,True,False,False,False,1.9481032154485416,0.9358864815181044,57.79242857142861,1.0368296317531085
2.1218000000000004,330.3640000000001,9.0,0.0,-3.37,5.8032174690374765,109140.37249600005,36056050.01926857,4.502035240000001,2.1218000000000004,1.456639969244288,2.09125298584454,0.1,0.0,0.0,1,1,2,-0.6698520000000001,0.11999999999999997,0.7009663352000003,0.0,19.096200000000003,2.9732760000000007,0.45008551624808707,False,True,False,False,False,True,False,False,True,False,False,False,1.225216459742142,-0.17541944603304385,33.03640000000001,0.6420669119783092
0.5027,160.16899999999998,4.0,0.0,-0.82,5.0824535038867245,25654.108560999994,4108992.9141068077,0.25270729000000003,0.5027,0.709013399027127,1.5374621880393131,0.2,0.0,0.0,1,1,2,-0.24060099999999998,0.21999999999999997,0.0805169563,0.0,2.0108,0.6406759999999999,1.6592002654720424,False,False,False,False,False,True,False,False,False,False,False,False,-0.4332728354798159,-1.0431030199820537,32.0338,0.3136601588579202
